job_title,company,location,description,skills,job_url,source_url
Head of Demand Generation,OpenAI,,"About the Team The B2B Marketing team contributes to OpenAI’s broader mission of ensuring responsible and widespread adoption of artificial intelligence. We are responsible for developing and executing strategies that drive awareness, engagement, and usage for OpenAI’s products and platform across SMB, enterprise, and developer audiences. We take a customerand data-driven approach to understanding how organizations discover, evaluate, and adopt AI. We partner closely with Sales, Revenue Operatio",Ai,https://jobs.ashbyhq.com/openai/50de923c-4c0b-446e-b3c3-8945bdc2d79d,https://jobs.ashbyhq.com/openai
Research Communications Manager,OpenAI,,"ABOUT THE TEAM OpenAI’s mission is to ensure that general-purpose artificial intelligence benefits all of humanity. Our Communications team’s ethos is to support OpenAI's mission and goals by clearly and authentically explaining our technology, values, and approach to safely building powerful AI. ABOUT THE ROLE OpenAI is seeking an experienced communications professional to join our Platform & Research Communications team. This role will work closely with the Research Communications Lead and in ","Ai, Go",https://jobs.ashbyhq.com/openai/73c6e8aa-968a-4f7d-b87f-718aa0b3e82b,https://jobs.ashbyhq.com/openai
M&A Finance Integration Lead,OpenAI,,"About the Team OpenAI Finance is responsible for ensuring the organization is set up for success in pursuit of its mission. The Finance Program Management Office (FinPMO) is responsible for driving and scaling cross-functional finance programs and M&A integrations. FinPMO partners closely across Accounting, Strategic Finance, Corporate Development, Equity, Procurement, Treasury, Risk, and Legal to ensure financial change through M&A and other new business models is executed in a controlled, audi",Ai,https://jobs.ashbyhq.com/openai/323d49c1-ceaa-4d65-9ff1-3d53f3fc00ab,https://jobs.ashbyhq.com/openai
"Inference Technical Lead, Sora",OpenAI,,"About the Team The Sora team is pioneering multimodal capabilities for OpenAI’s foundation models. We’re a hybrid research and product team focused on integrating multimodal functionalities into our AI products, ensuring they are reliable, user-friendly, and aligned with our mission of broad societal benefit. About the Role We’re looking for a GPU Inference Engineer to contribute to improvements in model serving efficiency for Sora. This is a high-impact role where you’ll drive initiatives to op",Ai,https://jobs.ashbyhq.com/openai/3c2d1178-777f-4613-a084-75a3d37cd1af,https://jobs.ashbyhq.com/openai
"Product Manager, Core Identity",OpenAI,,"About the Team The Core Identity team builds the identity and account foundations that let individuals use OpenAI securely, reliably, and at scale. The Core Identity team owns authentication, account lifecycle, access controls, and the core account security and management tools. Our work protects user data and makes personalized AI safely accessible across products, making sure your OpenAI identity works seamlessly across our family of applications. About the Role As OpenAI scales rapidly we nee","Ai, Api, Ml",https://jobs.ashbyhq.com/openai/44bfed8b-dd34-40c9-a807-67637b9d4335,https://jobs.ashbyhq.com/openai
"Technical Sourcer, B2B Applications",OpenAI,,"About the Team At OpenAI, we are dedicated to building safe artificial general intelligence (AGI) to benefit all of humanity. Our mission attracts the world’s top talent in science, engineering, and business to address one of the most ambitious challenges of our time. This role sits within the Recruiting team and partners directly with OpenAI’s B2B Applications organization—the group responsible for building and scaling the products that bring OpenAI’s research to businesses, enterprises, and go","Ai, Go",https://jobs.ashbyhq.com/openai/8b668bf3-203c-4996-80c7-dd676e48a425,https://jobs.ashbyhq.com/openai
"Frontend Engineer, Dotcom (Marketing)",OpenAI,,"About the Team Marketing tells OpenAI’s story—what we’re doing and why it matters—to the world through a variety of surfaces, most notably openai.com http://openai.com. Our small but nimble and growing team supports the design and development needs across the entire company, and sits within a larger team of professionals in marketing, design and product. Communicating the advances and benefits of AGI and our products is some of the most important work at OpenAI, and our goal is to do it in a bea","Ai, Go",https://jobs.ashbyhq.com/openai/ffc3f648-a39d-4403-ad16-e8d38c88d572,https://jobs.ashbyhq.com/openai
"US Executive Branch Lead, Global Affairs",OpenAI,,"About the Team OpenAI’s mission is to ensure that artificial general intelligence benefits all of humanity. We believe that achieving our goal requires effective engagement with public policy stakeholders and the broader community impacted by AI. Accordingly, our Global Affairs team builds authentic, collaborative relationships with public officials and the broader AI policymaking community to inform and support our shared work in these domains. We ensure that insights from policymakers inform o","Ai, Go",https://jobs.ashbyhq.com/openai/c1d499bd-c1e3-47fc-b5dc-110b0ae365cd,https://jobs.ashbyhq.com/openai
Executive Communications Manager,OpenAI,,"About the Team OpenAI’s mission is to ensure that general-purpose artificial intelligence benefits all of humanity. Our Communications team includes External Communications, Internal Communications, and other strategic communications functions. This team’s ethos is to support OpenAI's mission and goals by clearly and authentically explaining our technology, values, and approach to safely building powerful AI. About the Role Executive communications help OpenAI’s leaders show up clearly, credibly","Ai, Go",https://jobs.ashbyhq.com/openai/9bdb319d-2a6f-45df-8ceb-68140ed56865,https://jobs.ashbyhq.com/openai
Trust & Safety Operations Analyst,OpenAI,,"ABOUT THE TEAM At OpenAI, our Trust, Safety & Risk Operations teams safeguard our products, users, and the company from abuse, fraud, scams, regulatory non-compliance, and other emerging risks. We operate at the intersection of operations, compliance, user trust, and safety working closely with Legal, Policy, Engineering, Product, Go-To-Market, and external partners to ensure our platforms are safe, compliant, and trusted by a diverse, global user base. We support users across ChatGPT, our API, ","Ai, Api, Go",https://jobs.ashbyhq.com/openai/eb54b316-26fb-498f-a68c-9990ff9c402c,https://jobs.ashbyhq.com/openai
"Software Engineer, Fleet Infrastructure",OpenAI,,"This role will support the fleet infrastructure team at OpenAI. The fleet team focuses on running the world’s largest, most reliable, and frictionless GPU fleet to support OpenAI’s general purpose model training and deployment. Work on this team ranges from Maximizing GPUs doing useful work by building user-friendly scheduling and quota systems Running a reliable and low maintenance platform by building push-button automation for kubernetes cluster provisioning and upgrades Supporting research w","Ai, Kubernetes",https://jobs.ashbyhq.com/openai/a58add97-1968-4d5c-b504-ab62bea12df3,https://jobs.ashbyhq.com/openai
Product Manufacturing Engineer,OpenAI,,"About the Team The Compute team works on the design of our AI supercomputers, doing everything from workload modeling to influencing accelerator design. We’re leaning into our partnerships to make system and data center co-design an integral part of this process, and are looking for engineers to design AI supercomputers solutions for data center applications This team will be responsible for working with partners to optimize their hardware for our workloads, identifying promising new deep learni",Ai,https://jobs.ashbyhq.com/openai/cb9280db-df39-4c88-b411-5fdf149a6e52,https://jobs.ashbyhq.com/openai
"Account Director, Financial Services",OpenAI,,"About the team OpenAI’s mission is to build safe artificial general intelligence (AGI) which benefits all of humanity. This long-term undertaking brings the world’s best scientists, engineers, and business professionals into one lab together to accomplish this. In pursuit of this mission, our Go To Market (GTM) team is responsible for helping customers learn how to leverage and deploy our highly capable AI products across their business. The team is made of Sales, Solutions, Support, Marketing, ","Ai, Go",https://jobs.ashbyhq.com/openai/9b8b0edd-89e3-43d2-8b34-65df8e55ca79,https://jobs.ashbyhq.com/openai
